user,split
3215,train
12036,train
13413,train
13809,train
1895,train
649,train
2920,train
20157,train
15243,train
3249,train
18439,train
10286,train
13366,train
18561,train
8932,train
18543,train
4632,train
2878,train
9703,train
19427,train
9102,train
7887,train
9482,train
2435,train
19520,train
501,train
20300,train
13243,train
10780,train
19818,train
11512,train
7605,train
14679,train
2831,train
3772,train
14696,train
20490,train
754,train
14535,train
14481,train
18336,train
4369,train
2602,train
286,train
16526,train
14758,train
2934,train
18809,train
9665,train
11608,train
3638,train
455,train
9097,train
3034,train
1856,train
2236,train
9466,train
18016,train
11802,train
1018,train
14599,train
17598,train
1512,train
10573,train
818,train
1092,train
4114,train
5184,train
2011,train
11362,train
8614,train
10883,train
4172,train
14269,train
2844,train
15674,train
8179,train
7552,train
8618,train
14549,train
697,train
1186,train
19792,train
3104,train
3782,train
9489,train
15597,train
3667,train
5397,train
725,train
14444,train
4771,train
16652,train
11026,train
11835,train
15524,train
14483,train
12883,train
305,train
10406,train
1124,train
8287,train
14126,train
5006,train
7510,train
14970,train
4850,train
17375,train
7171,train
3437,train
7438,train
5809,train
9805,train
7463,train
15201,train
20090,train
12230,train
6631,train
3884,train
3431,train
12911,train
16448,train
1689,train
14604,train
18146,train
12192,train
20079,train
14822,train
4550,train
10526,train
17752,train
14160,train
150,train
14124,train
3885,train
18090,train
275,train
19035,train
14630,train
10577,train
19092,train
2512,train
1704,train
16699,train
6473,train
7592,train
19631,train
7659,train
10259,train
12716,train
3749,train
7087,train
6931,train
9492,train
10171,train
7662,train
4574,train
18573,train
1411,train
5501,train
9511,train
17218,train
5671,train
6904,train
11452,train
18784,train
15936,train
1069,train
16194,train
10154,train
2469,train
18970,train
11979,train
6950,train
13751,train
19204,train
16292,train
7836,train
1723,train
11559,train
9398,train
5059,train
8394,train
8659,train
1590,train
13489,train
5331,train
15732,train
16440,train
14725,train
5293,train
281,train
7880,train
3217,train
8706,train
14028,train
6701,train
1682,train
5684,train
13518,train
14305,train
16007,train
16758,train
17158,train
9816,train
1388,train
10877,train
20061,train
2768,train
1280,train
3940,train
8907,train
16317,train
14291,train
11522,train
12279,train
12144,train
11183,train
11734,train
1905,train
12943,train
5967,train
16321,train
17547,train
16050,train
4005,train
14322,train
13670,train
16893,train
14998,train
1745,train
5478,train
14571,train
18675,train
12913,train
12957,train
12548,train
10879,train
16478,train
2451,train
8865,train
19649,train
183,train
876,train
20337,train
15768,train
1414,train
19177,train
4417,train
14285,train
6647,train
15951,train
17394,train
11827,train
17248,train
12403,train
5738,train
15101,train
4054,train
15754,train
6330,train
18209,train
18308,train
250,train
19535,train
3111,train
12970,train
18934,train
1097,train
9405,train
4357,train
3872,train
6405,train
8051,train
13404,train
18651,train
20039,train
17911,train
9705,train
12446,train
8147,train
18003,train
10778,train
15750,train
15595,train
4812,train
15281,train
15757,train
15533,train
5391,train
15233,train
15737,train
17423,train
19918,train
844,train
5512,train
10126,train
13469,train
3097,train
16239,train
1064,train
482,train
11174,train
7114,train
16101,train
12707,train
19467,train
17438,train
10758,train
17200,train
16561,train
19903,train
6302,train
4909,train
10380,train
15930,train
2201,train
12428,train
17985,train
20259,train
3788,train
4830,train
13678,train
1160,train
20247,train
9784,train
10428,train
11978,train
16754,train
19858,train
18662,train
9615,train
4364,train
12317,train
2660,train
19705,train
1207,train
17716,train
6235,train
5762,train
909,train
4985,train
665,train
18328,train
14925,train
2154,train
6830,train
19073,train
4373,train
14352,train
12810,train
5084,train
18559,train
19690,train
14299,train
2687,train
2480,train
3959,train
4875,train
135,train
9700,train
13739,train
11251,train
14750,train
18537,train
18816,train
7678,train
10972,train
9233,train
19161,train
18636,train
11105,train
15954,train
11023,train
4903,train
12090,train
18847,train
3157,train
2888,train
930,train
5120,train
66,train
15886,train
12654,train
20267,train
284,train
18021,train
413,train
531,train
17149,train
3366,train
1413,train
6858,train
2795,train
18231,train
5448,train
5586,train
8357,train
13149,train
11184,train
3826,train
3845,train
1260,train
19213,train
11474,train
13255,train
2533,train
10595,train
18368,train
17759,train
15832,train
9610,train
5415,train
19526,train
13579,train
17533,train
4697,train
11545,train
17115,train
6201,train
14237,train
16422,train
7929,train
13402,train
19363,train
3197,train
1352,train
14386,train
8961,train
8888,train
2298,train
15004,train
5914,train
4636,train
3176,train
17085,train
13493,train
9165,train
2110,train
6176,train
17475,train
5971,train
19065,train
10991,train
20543,train
15917,train
10042,train
18555,train
18692,train
3143,train
7529,train
10613,train
8774,train
14407,train
14284,train
3204,train
1702,train
5398,train
8328,train
5564,train
13900,train
9910,train
17212,train
363,train
20498,train
15209,train
9272,train
1650,train
5227,train
9968,train
18817,train
1396,train
16626,train
6450,train
10956,train
4138,train
9474,train
13102,train
17453,train
2290,train
15511,train
15672,train
1839,train
600,train
17573,train
9742,train
10288,train
2434,train
5117,train
11547,train
15130,train
13675,train
15699,train
2369,train
11479,train
7950,train
19190,train
14034,train
7067,train
14482,train
20297,train
16933,train
13572,train
17630,train
5513,train
12302,train
9785,train
10642,train
3929,train
20164,train
9327,train
4897,train
3632,train
2796,train
2353,train
1718,train
4681,train
2774,train
13464,train
14450,train
5252,train
20382,train
9516,train
16256,train
5783,train
6211,train
2156,train
270,train
14166,train
15872,train
7278,train
18041,train
1052,train
727,train
6329,train
12507,train
15771,train
18043,train
2041,train
9186,train
7103,train
2811,train
20450,train
15040,train
16376,train
529,train
14282,train
16582,train
19761,train
7381,train
4133,train
5781,train
8415,train
19311,train
14508,train
1943,train
2823,train
1134,train
4279,train
13196,train
7218,train
10487,train
7910,train
3835,train
18330,train
223,train
14337,train
7855,train
19496,train
4132,train
20515,train
9381,train
13483,train
15958,train
3757,train
17062,train
19614,train
11386,train
17033,train
18156,train
2161,train
19381,train
1063,train
10086,train
4677,train
9549,train
3984,train
1085,train
6872,train
15544,train
4296,train
7460,train
7749,train
7930,train
4833,train
8445,train
13307,train
14510,train
16369,train
12804,train
10870,train
2037,train
7708,train
11805,train
8220,train
11912,train
3904,train
19178,train
12051,train
8956,train
20406,train
8217,train
7214,train
17317,train
15995,train
10141,train
13953,train
14374,train
5719,train
3209,train
19028,train
20017,train
12454,train
2461,train
8044,train
10989,train
12244,train
20338,train
17197,train
11581,train
15910,train
14244,train
6972,train
16649,train
12236,train
13911,train
19843,train
3867,train
17419,train
7366,train
12653,train
17093,train
6667,train
20226,train
667,train
2158,train
1659,train
7420,train
20085,train
13741,train
18686,train
1853,train
9485,train
15962,train
8176,train
12735,train
6334,train
5283,train
967,train
1653,train
17061,train
139,train
13697,train
11283,train
176,train
19549,train
17430,train
2671,train
7536,train
3163,train
5007,train
19960,train
14576,train
14460,train
10919,train
15653,train
12019,train
17589,train
5597,train
11013,train
14485,train
12998,train
9452,train
339,train
4932,train
10068,train
1829,train
14693,train
19276,train
19325,train
6432,train
6574,train
10267,train
7701,train
19883,train
19339,train
10284,train
15033,train
6417,train
14702,train
14974,train
15468,train
19228,train
15352,train
11080,train
13007,train
5030,train
13088,train
9234,train
14329,train
16354,train
7818,train
20154,train
310,train
5878,train
1602,train
12407,train
15986,train
15428,train
7144,train
19638,train
2604,train
7284,train
11652,train
18122,train
11311,train
20028,train
13287,train
14587,train
17772,train
720,train
7638,train
13904,train
17907,train
9565,train
4752,train
5908,train
153,train
9893,train
15102,train
1643,train
3663,train
16332,train
19334,train
12763,train
18103,train
20202,train
12871,train
19897,train
4914,train
14403,train
636,train
4582,train
8483,train
6017,train
11662,train
9176,train
9947,train
8097,train
9896,train
12271,train
9593,train
3484,train
13891,train
4888,train
16094,train
13686,train
18901,train
12724,train
15992,train
1232,train
6759,train
2059,train
14918,train
11216,train
2484,train
11830,train
16331,train
5171,train
6223,train
10470,train
2321,train
1151,train
18354,train
4940,train
6507,train
7350,train
8920,train
14130,train
11487,train
3481,train
11919,train
714,train
13205,train
13880,train
12807,train
3750,train
1166,train
7938,train
1136,train
12906,train
14151,train
6786,train
5451,train
18832,train
4040,train
17228,train
6015,train
18456,train
17562,train
10743,train
12300,train
9181,train
17601,train
14808,train
5699,train
7146,train
15607,train
20224,train
15110,train
14568,train
4419,train
11729,train
11849,train
11935,train
12839,train
16072,train
8620,train
9182,train
17002,train
8303,train
15519,train
3349,train
9196,train
16076,train
20221,train
5367,train
2331,train
706,train
4254,train
20277,train
15297,train
412,train
8616,train
13352,train
13407,train
10317,train
20098,train
9846,train
20431,train
20404,train
14524,train
17822,train
12823,train
13939,train
14556,train
18334,train
15618,train
17798,train
3116,train
5771,train
11916,train
15055,train
10823,train
1412,train
7556,train
18111,train
12504,train
12491,train
1171,train
9172,train
14466,train
13289,train
1303,train
16776,train
2761,train
4872,train
2035,train
7895,train
2840,train
4062,train
578,train
10174,train
3462,train
8911,train
18079,train
15809,train
11421,train
7505,train
6743,train
2803,train
3908,train
18017,train
12868,train
18404,train
13372,train
1327,train
20305,train
2954,train
17664,train
15928,train
3119,train
7227,train
304,train
15122,train
17670,train
2060,train
12801,train
15143,train
17420,train
18782,train
3493,train
1558,train
1147,train
6819,train
12110,train
20130,train
6156,train
18375,train
18971,train
18067,train
11252,train
7011,train
11571,train
3108,train
2985,train
14234,train
1081,train
17919,train
16556,train
10825,train
20316,train
15504,train
8491,train
16767,train
8229,train
19346,train
18108,train
3272,train
4566,train
15378,train
1869,train
11207,train
10120,train
823,train
14461,train
13752,train
5497,train
18384,train
7081,train
2933,train
18615,train
18357,train
12370,train
18369,train
1428,train
11870,train
7933,train
16853,train
11226,train
3770,train
155,train
2109,train
11426,train
17414,train
14810,train
13892,train
11707,train
11065,train
16456,train
9578,train
4859,train
7564,train
1665,train
17074,train
1649,train
1589,train
3790,train
3803,train
20460,train
10172,train
8088,train
9941,train
13897,train
5511,train
20119,train
1913,train
1366,train
10924,train
202,train
5420,train
19742,train
5206,train
18318,train
9624,train
13845,train
3314,train
2825,train
19921,train
11888,train
7751,train
13778,train
15843,train
10519,train
11123,train
10213,train
15344,train
18693,train
19147,train
15643,train
9685,train
6908,train
15088,train
11963,train
19198,train
16798,train
2870,train
17883,train
809,train
4898,train
5051,train
5943,train
15534,train
8163,train
11241,train
2734,train
2611,train
24,train
4291,train
10725,train
10902,train
18314,train
9250,train
17502,train
9844,train
20451,train
13126,train
12533,train
6739,train
9935,train
11753,train
13441,train
11336,train
3781,train
18844,train
3557,train
13556,train
2714,train
12242,train
12641,train
6957,train
3730,train
13667,train
9284,train
10200,train
4975,train
18616,train
13176,train
2699,train
571,train
6929,train
12955,train
8053,train
12258,train
15247,train
6335,train
4904,train
18313,train
12425,train
13012,train
15819,train
11587,train
10190,train
18185,train
18449,train
3205,train
16902,train
12014,train
14731,train
3010,train
3773,train
18729,train
6134,train
13069,train
1977,train
3900,train
143,train
16977,train
15238,train
9468,train
10897,train
13351,train
5833,train
7398,train
16585,train
17583,train
13052,train
20524,train
694,train
12413,train
20313,train
10342,train
5558,train
9437,train
8977,train
207,train
10692,train
17444,train
8404,train
7763,train
6596,train
14946,train
11966,train
6963,train
6221,train
14791,train
19199,train
18258,train
17470,train
12441,train
5701,train
8339,train
11086,train
1203,train
9050,train
4613,train
5140,train
6271,train
659,train
6751,train
4565,train
888,train
16752,train
4710,train
13232,train
17087,train
9779,train
11669,train
18442,train
8115,train
17447,train
4028,train
9797,train
13869,train
7120,train
10981,train
19904,train
6314,train
8844,train
13504,train
10207,train
7963,train
9475,train
14537,train
4455,train
13564,train
15789,train
7614,train
4524,train
5286,train
18224,train
16,train
20489,train
12937,train
3392,train
4880,train
3764,train
19876,train
17400,train
2125,train
6447,train
10091,train
4333,train
19993,train
9628,train
4845,train
10611,train
5128,train
2099,train
9914,train
442,train
12976,train
15573,train
8680,train
20207,train
18260,train
7399,train
9563,train
3476,train
1873,train
19180,train
6754,train
8480,train
5152,train
7313,train
10289,train
4853,train
16452,train
16852,train
12709,train
3412,train
11956,train
16628,train
18920,train
9767,train
14704,train
7511,train
10357,train
16625,train
10726,train
18162,train
12749,train
1458,train
8109,train
5746,train
18848,train
4807,train
12752,train
2859,train
8378,train
179,train
2296,train
7134,train
5745,train
10753,train
16326,train
19157,train
6827,train
1726,train
5097,train
10234,train
3447,train
18124,train
19893,train
9902,train
16254,train
17612,train
11464,train
8350,train
9541,train
14957,train
6993,train
13264,train
1369,train
2444,train
6651,train
9942,train
10006,train
5859,train
19484,train
1881,train
18494,train
18993,train
7311,train
16096,train
10794,train
5551,train
17820,train
10173,train
11918,train
6617,train
15336,train
3724,train
13894,train
18035,train
1969,train
3504,train
15387,train
13851,train
19853,train
16817,train
7332,train
109,train
9514,train
9358,train
13947,train
14209,train
17644,train
19564,train
9107,train
3031,train
8294,train
19793,train
15114,train
9561,train
18841,train
12969,train
7584,train
19089,train
12022,train
4809,train
17722,train
19857,train
18958,train
8131,train
5800,train
2126,train
19716,train
19485,train
19753,train
12593,train
17384,train
13254,train
14331,train
5492,train
4624,train
18353,train
4529,train
15105,train
15831,train
7334,train
17060,train
2304,train
12768,train
13707,train
5425,train
15220,train
11858,train
8717,train
18820,train
4502,train
13769,train
4760,train
4077,train
3301,train
74,train
18143,train
11899,train
17837,train
18203,train
9175,train
563,train
12803,train
11113,train
8507,train
16969,train
196,train
16370,train
10598,train
18438,train
5641,train
3720,train
19362,train
10866,train
9768,train
17531,train
11354,train
17381,train
11017,train
11468,train
2421,train
136,train
18163,train
7477,train
108,train
10152,train
19184,train
2122,train
13810,train
17743,train
17309,train
16692,train
18236,train
15217,train
3442,train
19166,train
13446,train
7863,train
17114,train
13815,train
2702,train
20425,train
4597,train
5754,train
289,train
1979,train
8734,train
18132,train
6245,train
8334,train
8232,train
15124,train
10269,train
19678,train
2032,train
11443,train
13458,train
8757,train
11295,train
145,train
1135,train
8145,train
2198,train
10353,train
2619,train
13929,train
7496,train
6074,train
4533,train
7898,train
9251,train
20394,train
17144,train
5784,train
13874,train
1406,train
5304,train
7788,train
624,train
15190,train
4927,train
11594,train
20156,train
16053,train
10187,train
9953,train
16895,train
2415,train
18684,train
14988,train
8718,train
18902,train
6958,train
504,train
18012,train
3380,train
9892,train
4702,train
15304,train
2680,train
992,train
14157,train
18708,train
13568,train
16154,train
6736,train
15,train
14341,train
1753,train
1769,train
9490,train
6677,train
367,train
17188,train
14073,train
5158,train
13701,train
14309,train
1638,train
16330,train
13118,train
4217,train
9657,train
3000,train
6103,train
16850,train
17632,train
9586,train
6778,train
14122,train
278,train
4837,train
16840,train
14429,train
6723,train
8743,train
473,train
11952,train
4942,train
11744,train
8172,train
10215,train
3427,train
15740,train
9224,train
1384,train
14619,train
9244,train
15731,train
13193,train
15014,train
18877,train
7535,train
14202,train
10953,train
2260,train
13267,train
7637,train
14189,train
1282,train
10369,train
6649,train
11679,train
15897,train
7747,train
17613,train
11974,train
9154,train
6280,train
17493,train
6323,train
7316,train
6471,train
20168,train
8987,train
8054,train
18933,train
2576,train
20287,train
10461,train
9002,train
7735,train
9945,train
4864,train
15978,train
5210,train
1527,train
19726,train
3726,train
14719,train
6102,train
2500,train
16847,train
10627,train
9386,train
19957,train
12001,train
5682,train
10600,train
10273,train
5456,train
20344,train
6115,train
9842,train
11412,train
12462,train
1005,train
5353,train
2071,train
133,train
6875,train
3020,train
5477,train
7442,train
15332,train
13244,train
14914,train
15820,train
18806,train
3190,train
9533,train
842,train
18183,train
12713,train
15311,train
5563,train
18055,train
3713,train
6064,train
18085,train
2080,train
17516,train
4666,train
9948,train
3597,train
13302,train
16572,train
3624,train
10119,train
17358,train
10824,train
16934,train
17446,train
17711,train
11702,train
17397,train
15176,train
11709,train
11489,train
161,train
6397,train
13070,train
3903,train
2003,train
4598,train
3995,train
6961,train
13265,train
6867,train
2070,train
435,train
4215,train
20029,train
7163,train
17658,train
17395,train
18180,train
8425,train
16483,train
3490,train
670,train
6153,train
18411,train
122,train
12211,train
7618,train
16304,train
4648,train
8948,train
9554,train
5821,train
13426,train
1480,train
4396,train
9556,train
357,train
5570,train
6396,train
15901,train
7370,train
12687,train
13224,train
17258,train
18117,train
2359,train
13412,train
13561,train
9344,train
16170,train
3684,train
19424,train
5324,train
7499,train
5249,train
10733,train
16632,train
1561,train
5836,train
3994,train
7117,train
10176,train
10784,train
740,train
15423,train
14194,train
2015,train
9523,train
14801,train
8520,train
12837,train
10763,train
4865,train
2097,train
5810,train
12457,train
1816,train
5605,train
17268,train
4562,train
18765,train
7828,train
507,train
16305,train
7679,train
13788,train
16762,train
8181,train
14116,train
4768,train
986,train
5592,train
13229,train
17431,train
15882,train
9627,train
13465,train
20426,train
20203,train
16255,train
2914,train
4575,train
11215,train
10313,train
13251,train
13854,train
8337,train
8461,train
9724,train
2,train
16773,train
3738,train
2874,train
2077,train
16196,train
5410,train
2701,train
4338,train
18121,train
11238,train
6430,train
10959,train
2717,train
4995,train
16580,train
11062,train
3186,train
18764,train
12746,train
14381,train
9465,train
9407,train
10676,train
18601,train
17782,train
15808,train
20309,train
10829,train
1267,train
17469,train
12116,train
12223,train
5266,train
17070,train
9260,train
4027,train
4694,train
19480,train
609,train
17655,train
20281,train
2837,train
13677,train
551,train
8808,train
19060,train
6364,train
4127,train
16350,train
5356,train
10562,train
12981,train
13562,train
11318,train
10935,train
6941,train
1677,train
13812,train
14070,train
13137,train
8135,train
19570,train
11948,train
11725,train
1030,train
14736,train
15371,train
15312,train
5240,train
9962,train
15764,train
19947,train
19612,train
17545,train
8132,train
12320,train
12195,train
19824,train
17392,train
19844,train
4196,train
3054,train
9509,train
15798,train
11713,train
15970,train
15779,train
18724,train
1196,train
11435,train
1001,train
7580,train
14741,train
17059,train
5288,train
13671,train
19094,train
11182,train
3696,train
16093,train
11866,train
5297,train
19688,train
5092,train
2262,train
13358,train
19950,train
20257,train
6753,train
11239,train
4086,train
4732,train
16383,train
19712,train
14546,train
19706,train
12482,train
7992,train
16861,train
9375,train
3077,train
9711,train
12865,train
10255,train
2146,train
6740,train
14509,train
12226,train
6641,train
19230,train
14922,train
18540,train
2470,train
13410,train
3947,train
6903,train
832,train
17662,train
8178,train
17029,train
6200,train
16497,train
7424,train
18387,train
14186,train
4892,train
18276,train
9087,train
18488,train
18305,train
4775,train
18348,train
18219,train
90,train
4074,train
8776,train
2101,train
14598,train
2256,train
3407,train
20429,train
15833,train
1797,train
16624,train
9274,train
975,train
12770,train
458,train
19865,train
9860,train
3457,train
13282,train
16962,train
9709,train
1431,train
3139,train
15667,train
13693,train
4980,train
18837,train
541,train
16436,train
6770,train
8058,train
3315,train
545,train
10376,train
3704,train
5774,train
14793,train
1802,train
16407,train
6077,train
16736,train
5341,train
3303,train
16248,train
7689,train
19100,train
7771,train
15192,train
8837,train
16364,train
3817,train
11142,train
17347,train
19371,train
20397,train
17359,train
8778,train
1793,train
10835,train
14929,train
12532,train
6296,train
9778,train
4749,train
19934,train
20535,train
17100,train
4738,train
12104,train
13174,train
13416,train
17918,train
9571,train
11473,train
8538,train
17556,train
6992,train
18346,train
555,train
12664,train
487,train
16958,train
9755,train
9258,train
1450,train
16627,train
17138,train
8935,train
6697,train
15947,train
1733,train
18433,train
17830,train
6577,train
13737,train
1286,train
12043,train
3943,train
17362,train
10063,train
13776,train
20072,train
7262,train
17295,train
18680,train
19990,train
14857,train
7815,train
14937,train
15566,train
4593,train
6775,train
18304,train
3429,train
18822,train
3572,train
5245,train
2078,train
3344,train
19772,train
9820,train
8722,train
13450,train
3230,train
17339,train
13542,train
4257,train
13624,train
11043,train
2690,train
10301,train
1518,train
10944,train
7374,train
10760,train
5161,train
7392,train
2606,train
8883,train
3739,train
6388,train
3436,train
10709,train
5368,train
16659,train
15020,train
12024,train
14364,train
10145,train
5812,train
14115,train
12873,train
19314,train
10904,train
5535,train
18360,train
9605,train
18587,train
11525,train
12881,train
11419,train
7726,train
3565,train
17297,train
5131,train
3898,train
11310,train
14301,train
4454,train
462,train
18627,train
619,train
15769,train
17735,train
5379,train
17988,train
6352,train
18904,train
9290,train
18872,train
19682,train
15929,train
2852,train
13604,train
16809,train
9265,train
48,train
4693,train
16114,train
19517,train
13948,train
3136,train
13421,train
3121,train
15694,train
7717,train
16382,train
17229,train
8927,train
16135,train
5406,train
8859,train
16227,train
17799,train
2705,train
5652,train
12391,train
3905,train
13761,train
8335,train
879,train
148,train
739,train
11275,train
1026,train
12543,train
12904,train
11726,train
10538,train
6553,train
8269,train
16319,train
11618,train
14204,train
13228,train
4705,train
17288,train
19576,train
5712,train
4662,train
15349,train
18944,train
20398,train
9347,train
16780,train
3911,train
2841,train
8655,train
4826,train
13974,train
20280,train
14318,train
19251,train
16100,train
4813,train
9642,train
19743,train
793,train
5609,train
2228,train
16521,train
4684,train
18396,train
8144,train
19195,train
19557,train
13381,train
7181,train
4232,train
15079,train
11943,train
4197,train
12596,train
15851,train
17973,train
5717,train
8802,train
9895,train
11092,train
15599,train
6979,train
12948,train
6158,train
17650,train
4170,train
2463,train
8619,train
12518,train
14600,train
8028,train
11844,train
17319,train
1505,train
18096,train
18695,train
9371,train
15838,train
16813,train
10853,train
3408,train
10775,train
8466,train
1859,train
14020,train
18060,train
6191,train
11029,train
17274,train
8931,train
19476,train
13713,train
7957,train
8299,train
8432,train
13328,train
15152,train
9297,train
12921,train
13360,train
9789,train
12347,train
20240,train
11112,train
9223,train
4626,train
15213,train
9267,train
3066,train
10332,train
10961,train
6331,train
7621,train
18697,train
20255,train
7361,train
16142,train
15693,train
8300,train
18564,train
16846,train
19306,train
8525,train
477,train
13055,train
3458,train
14247,train
11137,train
19449,train
15860,train
3262,train
16925,train
5172,train
8222,train
4059,train
3685,train
9099,train
8847,train
1258,train
6281,train
17575,train
17856,train
2086,train
217,train
4657,train
9558,train
10095,train
4801,train
9699,train
18808,train
332,train
16189,train
9332,train
1576,train
14871,train
15503,train
20461,train
1054,train
18711,train
13300,train
5076,train
6025,train
9067,train
14617,train
9597,train
4873,train
11470,train
18759,train
2036,train
4656,train
6769,train
6747,train
17574,train
2454,train
9851,train
4065,train
8556,train
20016,train
542,train
1926,train
15926,train
3641,train
19217,train
2900,train
18074,train
7653,train
803,train
19279,train
6839,train
12412,train
19698,train
10105,train
12633,train
2358,train
11111,train
17152,train
20048,train
4814,train
12834,train
9823,train
11719,train
17246,train
19864,train
3774,train
445,train
10316,train
7236,train
6690,train
15011,train
2816,train
3130,train
20053,train
7518,train
7185,train
1291,train
5766,train
10397,train
17833,train
8567,train
19273,train
13777,train
18510,train
11685,train
19121,train
817,train
17186,train
303,train
18204,train
6067,train
20066,train
20380,train
1205,train
3881,train
8738,train
1592,train
9220,train
14968,train
653,train
9544,train
17992,train
16089,train
11981,train
18220,train
19054,train
2664,train
12712,train
3976,train
7231,train
2382,train
6174,train
10476,train
13210,train
15911,train
20190,train
2692,train
11894,train
1948,train
1469,train
16658,train
8444,train
10515,train
8012,train
18746,train
13180,train
17807,train
7790,train
14601,train
15241,train
11242,train
1773,train
18995,train
1132,train
12149,train
10537,train
5639,train
7586,train
8784,train
11398,train
3222,train
14198,train
12917,train
14272,train
5852,train
12071,train
17809,train
13186,train
4929,train
17135,train
7761,train
1339,train
16539,train
16735,train
6036,train
18027,train
5173,train
18010,train
9309,train
867,train
11602,train
12353,train
907,train
16198,train
14674,train
7922,train
116,train
5208,train
20046,train
5396,train
18399,train
20456,train
852,train
13155,train
15988,train
2629,train
10409,train
13650,train
6247,train
15478,train
14362,train
10699,train
7351,train
15339,train
13872,train
15515,train
11740,train
3771,train
12669,train
12429,train
14821,train
7647,train
968,train
16499,train
12267,train
4893,train
2442,train
355,train
3291,train
16932,train
5085,train
18986,train
2127,train
18382,train
14634,train
2466,train
12388,train
20546,train
2633,train
9656,train
18843,train
14845,train
9458,train
15123,train
9694,train
3691,train
1146,train
956,train
9589,train
2828,train
2539,train
8559,train
1241,train
11862,train
4525,train
12542,train
16187,train
4269,train
6258,train
9793,train
15084,train
18630,train
13524,train
4282,train
8887,train
1629,train
12472,train
3268,train
7793,train
1454,train
16740,train
16657,train
9019,train
14748,train
9020,train
7517,train
19971,train
12097,train
13529,train
4366,train
9261,train
18742,train
8127,train
14664,train
13653,train
7955,train
9996,train
9263,train
17796,train
3459,train
10378,train
17065,train
9671,train
7966,train
18038,train
5390,train
13735,train
4456,train
1768,train
8885,train
9077,train
12605,train
9720,train
1150,train
16763,train
14746,train
11604,train
5715,train
617,train
7324,train
7174,train
3251,train
12964,train
16466,train
1075,train
7371,train
7671,train
15452,train
16120,train
6899,train
10818,train
19469,train
16788,train
5556,train
18952,train
3468,train
16296,train
18992,train
7544,train
2716,train
12338,train
3546,train
